transcript_id	gene_id
ENST00000524296	ENSG00000198089
ENST00000450787	ENSG00000198089
ENST00000486708	ENSG00000198089
ENST00000476010	ENSG00000198089
ENST00000484806	ENSG00000198089
ENST00000452250	ENSG00000198089
ENST00000478887	ENSG00000198089
ENST00000467357	ENSG00000198089
ENST00000417682	ENSG00000198089
ENST00000425671	ENSG00000198089
ENST00000488883	ENSG00000198089
ENST00000466991	ENSG00000198089
ENST00000491973	ENSG00000198089
ENST00000463436	ENSG00000198089
ENST00000495107	ENSG00000198089
ENST00000474741	ENSG00000198089
ENST00000476577	ENSG00000198089
ENST00000464333	ENSG00000198089
ENST00000357852	ENSG00000198089
ENST00000382151	ENSG00000241878
ENST00000439502	ENSG00000241878
ENST00000460723	ENSG00000241878
ENST00000437808	ENSG00000241878
ENST00000266095	ENSG00000241878
ENST00000473770	ENSG00000241878
ENST00000397500	ENSG00000241878
ENST00000435900	ENSG00000241878
ENST00000474017	ENSG00000241878
ENST00000478893	ENSG00000241878
ENST00000491342	ENSG00000241878
ENST00000422020	ENSG00000241878
ENST00000442379	ENSG00000241878
ENST00000431201	ENSG00000241878
ENST00000429683	ENSG00000241878
ENST00000486675	ENSG00000241878
ENST00000479851	ENSG00000241878
ENST00000330495	ENSG00000183530
ENST00000327423	ENSG00000183530
ENST00000432485	ENSG00000183530
ENST00000431684	ENSG00000183530
ENST00000492705	ENSG00000183530
ENST00000461722	ENSG00000183530
ENST00000412743	ENSG00000183530
ENST00000535622	ENSG00000100150
ENST00000645693	ENSG00000100150
ENST00000642974	ENSG00000100150
ENST00000645711	ENSG00000100150
ENST00000644331	ENSG00000100150
ENST00000645560	ENSG00000100150
ENST00000437411	ENSG00000100150
ENST00000643948	ENSG00000100150
ENST00000645755	ENSG00000100150
ENST00000433147	ENSG00000100150
ENST00000400246	ENSG00000100150
ENST00000646755	ENSG00000100150
ENST00000644162	ENSG00000100150
ENST00000469969	ENSG00000100150
ENST00000382112	ENSG00000100150
ENST00000647438	ENSG00000100150
ENST00000400248	ENSG00000100150
ENST00000642771	ENSG00000100150
ENST00000646515	ENSG00000100150
ENST00000456178	ENSG00000100150
ENST00000643751	ENSG00000100150
ENST00000646969	ENSG00000100150
ENST00000642696	ENSG00000100150
ENST00000647343	ENSG00000100150
ENST00000642684	ENSG00000100150
ENST00000400242	ENSG00000100150
ENST00000651528	ENSG00000100150
ENST00000645015	ENSG00000100150
ENST00000646998	ENSG00000100150
ENST00000643166	ENSG00000100150
ENST00000645494	ENSG00000100150
ENST00000645564	ENSG00000100150
ENST00000646465	ENSG00000100150
ENST00000643395	ENSG00000100150
ENST00000400249	ENSG00000100150
ENST00000645967	ENSG00000100150
ENST00000382111	ENSG00000100150
ENST00000645407	ENSG00000100150
ENST00000458532	ENSG00000100150
ENST00000645785	ENSG00000100150
ENST00000642551	ENSG00000100150
ENST00000469974	ENSG00000100150
ENST00000642605	ENSG00000100150
ENST00000473802	ENSG00000100150
ENST00000643075	ENSG00000100150
ENST00000645893	ENSG00000100150
ENST00000647289	ENSG00000100150
ENST00000448753	ENSG00000100150
ENST00000462414	ENSG00000100150
ENST00000471914	ENSG00000100150
ENST00000490731	ENSG00000100150
ENST00000646135	ENSG00000100150
ENST00000494060	ENSG00000100150
ENST00000646830	ENSG00000100150
ENST00000643097	ENSG00000100150
ENST00000644690	ENSG00000100150
ENST00000643021	ENSG00000100150
ENST00000642956	ENSG00000100150
ENST00000645547	ENSG00000100150
ENST00000479261	ENSG00000100150
ENST00000646383	ENSG00000100150
ENST00000642212	ENSG00000100150
ENST00000642915	ENSG00000100150
ENST00000497340	ENSG00000100150
ENST00000646701	ENSG00000285404
ENST00000443669	ENSG00000128245
ENST00000397492	ENSG00000128245
ENST00000248975	ENSG00000128245
ENST00000479649	ENSG00000128245
ENST00000471374	ENSG00000128245
ENST00000420430	ENSG00000128245
ENST00000266088	ENSG00000100170
ENST00000543737	ENSG00000100170
ENST00000486394	ENSG00000100170
ENST00000477969	ENSG00000100170
ENST00000382097	ENSG00000205856
ENST00000467813	ENSG00000205856
ENST00000490640	ENSG00000205856
ENST00000248983	ENSG00000128253
ENST00000626996	ENSG00000128253
ENST00000400237	ENSG00000128253
ENST00000652607	ENSG00000128253
ENST00000489846	ENSG00000128253
ENST00000628378	ENSG00000128253
ENST00000266086	ENSG00000100191
ENST00000397468	ENSG00000128276
ENST00000249007	ENSG00000128276
ENST00000216038	ENSG00000100220
ENST00000498434	ENSG00000100220
ENST00000476619	ENSG00000100220
ENST00000485373	ENSG00000100220
ENST00000487704	ENSG00000100220
ENST00000463455	ENSG00000100220
ENST00000300399	ENSG00000184459
ENST00000397452	ENSG00000184459
ENST00000534972	ENSG00000184459
ENST00000397450	ENSG00000184459
ENST00000420700	ENSG00000100225
ENST00000425028	ENSG00000100225
ENST00000266087	ENSG00000100225
ENST00000492535	ENSG00000100225
ENST00000452138	ENSG00000100225
ENST00000397426	ENSG00000100225
ENST00000444207	ENSG00000100225
ENST00000465418	ENSG00000100225
ENST00000484607	ENSG00000100225
ENST00000358763	ENSG00000185666
ENST00000483062	ENSG00000185666
ENST00000467095	ENSG00000185666
ENST00000461446	ENSG00000185666
ENST00000459990	ENSG00000185666
ENST00000468922	ENSG00000185666
ENST00000462268	ENSG00000185666
ENST00000467824	ENSG00000185666
ENST00000472027	ENSG00000185666
ENST00000441821	ENSG00000185666
ENST00000412575	ENSG00000185666
ENST00000266085	ENSG00000100234
ENST00000676217	ENSG00000133424
ENST00000674562	ENSG00000133424
ENST00000608642	ENSG00000133424
ENST00000609799	ENSG00000133424
ENST00000610186	ENSG00000133424
ENST00000421232	ENSG00000133424
ENST00000397394	ENSG00000133424
ENST00000674816	ENSG00000133424
ENST00000674780	ENSG00000133424
ENST00000674708	ENSG00000133424
ENST00000674999	ENSG00000133424
ENST00000676126	ENSG00000133424
ENST00000675382	ENSG00000133424
ENST00000676031	ENSG00000133424
ENST00000674668	ENSG00000133424
ENST00000676132	ENSG00000133424
ENST00000675416	ENSG00000133424
ENST00000402320	ENSG00000133424
ENST00000354992	ENSG00000133424
ENST00000676370	ENSG00000133424
ENST00000676070	ENSG00000133424
ENST00000674543	ENSG00000133424
ENST00000413114	ENSG00000133424
ENST00000674789	ENSG00000133424
ENST00000675277	ENSG00000133424
ENST00000421768	ENSG00000133424
ENST00000430220	ENSG00000133424
ENST00000423375	ENSG00000133424
ENST00000432776	ENSG00000133424
ENST00000434071	ENSG00000133424
ENST00000476315	ENSG00000133424
ENST00000675031	ENSG00000133424
ENST00000308700	ENSG00000175329
ENST00000404699	ENSG00000175329
ENST00000420166	ENSG00000100281
ENST00000418170	ENSG00000100281
ENST00000466438	ENSG00000100281
ENST00000216106	ENSG00000100281
ENST00000455359	ENSG00000100281
ENST00000498325	ENSG00000100281
ENST00000464480	ENSG00000100281
ENST00000498212	ENSG00000100281
ENST00000608749	ENSG00000100284
ENST00000447733	ENSG00000100284
ENST00000608674	ENSG00000100284
ENST00000456128	ENSG00000100284
ENST00000411850	ENSG00000100284
ENST00000425375	ENSG00000100284
ENST00000404284	ENSG00000100284
ENST00000465529	ENSG00000100284
ENST00000487670	ENSG00000100284
ENST00000439512	ENSG00000100284
ENST00000424387	ENSG00000100284
ENST00000395736	ENSG00000100284
ENST00000449508	ENSG00000100284
ENST00000449058	ENSG00000100284
ENST00000443206	ENSG00000100284
ENST00000497448	ENSG00000100284
ENST00000491987	ENSG00000100284
ENST00000492723	ENSG00000100284
ENST00000412893	ENSG00000100292
ENST00000481190	ENSG00000100292
ENST00000216117	ENSG00000100292
ENST00000677931	ENSG00000100292
ENST00000679074	ENSG00000100292
ENST00000678411	ENSG00000100292
ENST00000494998	ENSG00000100292
ENST00000451351	ENSG00000100297
ENST00000382011	ENSG00000100297
ENST00000216122	ENSG00000100297
ENST00000417343	ENSG00000100297
ENST00000416905	ENSG00000100297
ENST00000444778	ENSG00000100297
ENST00000464908	ENSG00000100297
ENST00000493076	ENSG00000100297
ENST00000493569	ENSG00000100297
ENST00000465557	ENSG00000100297
ENST00000216127	ENSG00000100302
ENST00000401702	ENSG00000198125
ENST00000397326	ENSG00000198125
ENST00000397328	ENSG00000198125
ENST00000359787	ENSG00000198125
ENST00000406324	ENSG00000198125
ENST00000443033	ENSG00000198125
ENST00000442617	ENSG00000198125
ENST00000451685	ENSG00000198125
ENST00000447607	ENSG00000198125
ENST00000419229	ENSG00000198125
ENST00000409652	ENSG00000221963
ENST00000249044	ENSG00000128313
ENST00000405409	ENSG00000100320
ENST00000438146	ENSG00000100320
ENST00000695854	ENSG00000100320
ENST00000695803	ENSG00000100320
ENST00000414461	ENSG00000100320
ENST00000449924	ENSG00000100320
ENST00000262829	ENSG00000100320
ENST00000397303	ENSG00000100320
ENST00000695804	ENSG00000100320
ENST00000359369	ENSG00000100320
ENST00000695805	ENSG00000100320
ENST00000463509	ENSG00000100320
ENST00000695806	ENSG00000100320
ENST00000416721	ENSG00000100320
ENST00000495377	ENSG00000100320
ENST00000695807	ENSG00000100320
ENST00000473487	ENSG00000100320
ENST00000408983	ENSG00000100320
ENST00000491982	ENSG00000100320
ENST00000397305	ENSG00000100320
ENST00000349314	ENSG00000128284
ENST00000424878	ENSG00000128284
ENST00000397289	ENSG00000128284
ENST00000422426	ENSG00000128284
ENST00000432700	ENSG00000128284
ENST00000361710	ENSG00000128284
ENST00000397287	ENSG00000128284
ENST00000531195	ENSG00000128284
ENST00000487355	ENSG00000128284
ENST00000487423	ENSG00000128284
ENST00000426939	ENSG00000128284
ENST00000534251	ENSG00000128284
ENST00000695564	ENSG00000128284
ENST00000487783	ENSG00000128284
ENST00000525184	ENSG00000128284
ENST00000485453	ENSG00000128284
ENST00000530895	ENSG00000128284
ENST00000472303	ENSG00000128284
ENST00000531095	ENSG00000128284
ENST00000528740	ENSG00000128284
ENST00000533061	ENSG00000128284
ENST00000613247	ENSG00000100336
ENST00000683024	ENSG00000100336
ENST00000493203	ENSG00000100336
ENST00000684666	ENSG00000100336
ENST00000457630	ENSG00000100336
ENST00000352371	ENSG00000100336
ENST00000616056	ENSG00000100336
ENST00000332987	ENSG00000100336
ENST00000449084	ENSG00000100336
ENST00000419360	ENSG00000100336
ENST00000397275	ENSG00000100336
ENST00000436763	ENSG00000100336
ENST00000480236	ENSG00000100336
ENST00000358502	ENSG00000128335
ENST00000249066	ENSG00000128335
ENST00000451256	ENSG00000128335
ENST00000529194	ENSG00000128335
ENST00000454728	ENSG00000128335
ENST00000476579	ENSG00000128335
ENST00000489186	ENSG00000128335
ENST00000473549	ENSG00000128335
ENST00000484830	ENSG00000128335
ENST00000426053	ENSG00000100342
ENST00000319136	ENSG00000100342
ENST00000422471	ENSG00000100342
ENST00000475519	ENSG00000100342
ENST00000439680	ENSG00000100342
ENST00000427990	ENSG00000100342
ENST00000438034	ENSG00000100342
ENST00000397278	ENSG00000100342
ENST00000433768	ENSG00000100342
ENST00000431184	ENSG00000100342
ENST00000216181	ENSG00000100345
ENST00000691109	ENSG00000100345
ENST00000685801	ENSG00000100345
ENST00000690244	ENSG00000100345
ENST00000685708	ENSG00000100345
ENST00000475726	ENSG00000100345
ENST00000486218	ENSG00000100345
ENST00000459960	ENSG00000100345
ENST00000495928	ENSG00000100345
ENST00000473022	ENSG00000100345
ENST00000687922	ENSG00000100345
ENST00000692930	ENSG00000100345
ENST00000685187	ENSG00000100345
ENST00000691687	ENSG00000100345
ENST00000477189	ENSG00000100345
ENST00000687820	ENSG00000100345
ENST00000472210	ENSG00000100345
ENST00000463027	ENSG00000100345
ENST00000685191	ENSG00000100345
ENST00000688137	ENSG00000100345
ENST00000401701	ENSG00000100345
ENST00000691296	ENSG00000100345
ENST00000456729	ENSG00000100345
ENST00000416967	ENSG00000100348
ENST00000216185	ENSG00000100348
ENST00000487725	ENSG00000100348
ENST00000403313	ENSG00000100348
ENST00000411915	ENSG00000100348
ENST00000397224	ENSG00000100350
ENST00000684868	ENSG00000100350
ENST00000216187	ENSG00000100350
ENST00000686024	ENSG00000100350
ENST00000688870	ENSG00000100350
ENST00000691242	ENSG00000100350
ENST00000685224	ENSG00000100350
ENST00000685612	ENSG00000100350
ENST00000688825	ENSG00000100350
ENST00000692693	ENSG00000100350
ENST00000689211	ENSG00000100350
ENST00000687273	ENSG00000100350
ENST00000366463	ENSG00000100350
ENST00000397223	ENSG00000100350
ENST00000685344	ENSG00000100350
ENST00000686867	ENSG00000100350
ENST00000689781	ENSG00000100350
ENST00000423980	ENSG00000100350
ENST00000216190	ENSG00000100353
ENST00000478547	ENSG00000100353
ENST00000462641	ENSG00000100353
ENST00000405442	ENSG00000100353
ENST00000426531	ENSG00000100353
ENST00000458572	ENSG00000100353
ENST00000462794	ENSG00000100353
ENST00000455547	ENSG00000100353
ENST00000457241	ENSG00000100353
ENST00000432675	ENSG00000100353
ENST00000402116	ENSG00000100353
ENST00000496875	ENSG00000100353
ENST00000300105	ENSG00000166862
ENST00000480002	ENSG00000166862
ENST00000340630	ENSG00000100360
ENST00000495987	ENSG00000100360
ENST00000474616	ENSG00000100360
ENST00000495555	ENSG00000100360
ENST00000415653	ENSG00000100360
ENST00000433985	ENSG00000100360
ENST00000471809	ENSG00000100360
ENST00000417951	ENSG00000100360
ENST00000430701	ENSG00000100360
ENST00000440696	ENSG00000100360
ENST00000465023	ENSG00000100360
ENST00000476548	ENSG00000100360
ENST00000216200	ENSG00000100362
ENST00000406910	ENSG00000100362
ENST00000417718	ENSG00000100362
ENST00000404171	ENSG00000100362
ENST00000467935	ENSG00000100362
ENST00000443735	ENSG00000100362
ENST00000447071	ENSG00000100365
ENST00000397147	ENSG00000100365
ENST00000248899	ENSG00000100365
ENST00000650827	ENSG00000100365
ENST00000651053	ENSG00000100365
ENST00000650698	ENSG00000100365
ENST00000415063	ENSG00000100365
ENST00000403662	ENSG00000100368
ENST00000406230	ENSG00000100368
ENST00000421539	ENSG00000100368
ENST00000442538	ENSG00000185264
ENST00000402860	ENSG00000185264
ENST00000405091	ENSG00000185264
ENST00000381821	ENSG00000185264
ENST00000403892	ENSG00000128311
ENST00000622841	ENSG00000128311
ENST00000249042	ENSG00000128311
ENST00000438203	ENSG00000128311
ENST00000401419	ENSG00000128309
ENST00000404802	ENSG00000128309
ENST00000429360	ENSG00000128309
ENST00000341116	ENSG00000128309
ENST00000404393	ENSG00000128309
ENST00000485587	ENSG00000128309
ENST00000397225	ENSG00000128309
ENST00000402077	ENSG00000100379
ENST00000403888	ENSG00000100379
ENST00000610767	ENSG00000100379
ENST00000421900	ENSG00000100379
ENST00000456470	ENSG00000100379
ENST00000483389	ENSG00000100379
ENST00000431531	ENSG00000100379
ENST00000478231	ENSG00000100379
ENST00000462640	ENSG00000100379
ENST00000346753	ENSG00000187045
ENST00000381792	ENSG00000187045
ENST00000406725	ENSG00000187045
ENST00000406856	ENSG00000187045
ENST00000676104	ENSG00000187045
ENST00000429068	ENSG00000187045
ENST00000442782	ENSG00000187045
ENST00000423761	ENSG00000187045
ENST00000703410	ENSG00000100385
ENST00000698890	ENSG00000100385
ENST00000698894	ENSG00000100385
ENST00000698902	ENSG00000100385
ENST00000698903	ENSG00000100385
ENST00000698904	ENSG00000100385
ENST00000698891	ENSG00000100385
ENST00000698905	ENSG00000100385
ENST00000216223	ENSG00000100385
ENST00000445595	ENSG00000100385
ENST00000698892	ENSG00000100385
ENST00000698893	ENSG00000100385
ENST00000429622	ENSG00000100385
ENST00000698883	ENSG00000100385
ENST00000453962	ENSG00000100385
ENST00000698895	ENSG00000100385
ENST00000698896	ENSG00000100385
ENST00000483573	ENSG00000100385
ENST00000698897	ENSG00000100385
ENST00000698898	ENSG00000100385
ENST00000461607	ENSG00000100385
ENST00000440958	ENSG00000100385
ENST00000337843	ENSG00000133466
ENST00000397110	ENSG00000133466
ENST00000470655	ENSG00000133466
ENST00000493023	ENSG00000133466
ENST00000434784	ENSG00000133466
ENST00000467564	ENSG00000133466
ENST00000497071	ENSG00000133466
ENST00000610913	ENSG00000278195
ENST00000617123	ENSG00000278195
ENST00000249071	ENSG00000128340
ENST00000699915	ENSG00000128340
ENST00000406508	ENSG00000128340
ENST00000481215	ENSG00000128340
ENST00000405484	ENSG00000128340
ENST00000441619	ENSG00000128340
ENST00000469532	ENSG00000128340
ENST00000401529	ENSG00000128340
ENST00000457992	ENSG00000100055
ENST00000402997	ENSG00000100055
ENST00000405206	ENSG00000100055
ENST00000248901	ENSG00000100055
ENST00000469886	ENSG00000100055
ENST00000462927	ENSG00000100055
ENST00000480510	ENSG00000100055
ENST00000439667	ENSG00000100055
ENST00000467664	ENSG00000100055
ENST00000447919	ENSG00000100055
ENST00000446506	ENSG00000100055
ENST00000402918	ENSG00000166897
ENST00000414347	ENSG00000166897
ENST00000424973	ENSG00000166897
ENST00000435824	ENSG00000166897
ENST00000451509	ENSG00000166897
ENST00000415408	ENSG00000166897
ENST00000356998	ENSG00000100060
ENST00000416983	ENSG00000100060
ENST00000489515	ENSG00000100060
ENST00000454291	ENSG00000100060
ENST00000438891	ENSG00000100060
ENST00000436341	ENSG00000100060
ENST00000430411	ENSG00000100060
ENST00000442496	ENSG00000100060
ENST00000466943	ENSG00000100060
ENST00000424765	ENSG00000100060
ENST00000488141	ENSG00000100065
ENST00000251973	ENSG00000100065
ENST00000403299	ENSG00000100065
ENST00000467812	ENSG00000100065
ENST00000406271	ENSG00000100065
ENST00000437756	ENSG00000100065
ENST00000486118	ENSG00000100065
ENST00000433485	ENSG00000100065
ENST00000476871	ENSG00000100065
ENST00000494166	ENSG00000100065
ENST00000430687	ENSG00000128283
ENST00000249014	ENSG00000128283
ENST00000415670	ENSG00000128283
ENST00000434728	ENSG00000128283
ENST00000215886	ENSG00000100079
ENST00000416480	ENSG00000100079
ENST00000715689	ENSG00000100083
ENST00000381756	ENSG00000100083
ENST00000489772	ENSG00000100083
ENST00000405147	ENSG00000100083
ENST00000343632	ENSG00000100083
ENST00000429218	ENSG00000100083
ENST00000325180	ENSG00000100083
ENST00000439161	ENSG00000100083
ENST00000449944	ENSG00000100083
ENST00000411501	ENSG00000100083
ENST00000453208	ENSG00000100083
ENST00000447515	ENSG00000100083
ENST00000406772	ENSG00000100083
ENST00000431745	ENSG00000100083
ENST00000484804	ENSG00000100083
ENST00000488672	ENSG00000100083
ENST00000326597	ENSG00000100083
ENST00000413251	ENSG00000100083
ENST00000423024	ENSG00000100083
ENST00000491295	ENSG00000100083
ENST00000481613	ENSG00000100083
ENST00000475445	ENSG00000100083
ENST00000463672	ENSG00000100083
ENST00000460957	ENSG00000100083
ENST00000417536	ENSG00000100092
ENST00000649765	ENSG00000100092
ENST00000644149	ENSG00000100092
ENST00000469947	ENSG00000100092
ENST00000495174	ENSG00000100092
ENST00000471650	ENSG00000100092
ENST00000459646	ENSG00000100092
ENST00000466097	ENSG00000100092
ENST00000643339	ENSG00000100092
ENST00000649107	ENSG00000100092
ENST00000451997	ENSG00000285304
ENST00000215904	ENSG00000241360
ENST00000403251	ENSG00000241360
ENST00000215909	ENSG00000100097
ENST00000464120	ENSG00000100097
ENST00000425542	ENSG00000100097
ENST00000480207	ENSG00000100097
ENST00000454173	ENSG00000100097
ENST00000489315	ENSG00000100097
ENST00000472321	ENSG00000100097
ENST00000493862	ENSG00000273899
ENST00000438329	ENSG00000273899
ENST00000474032	ENSG00000273899
ENST00000359114	ENSG00000273899
ENST00000468597	ENSG00000273899
ENST00000611699	ENSG00000273899
ENST00000484650	ENSG00000273899
ENST00000455236	ENSG00000100101
ENST00000644935	ENSG00000100106
ENST00000492485	ENSG00000100106
ENST00000344404	ENSG00000100106
ENST00000403663	ENSG00000100106
ENST00000407319	ENSG00000100106
ENST00000428075	ENSG00000100106
ENST00000413051	ENSG00000100106
ENST00000418339	ENSG00000100106
ENST00000452519	ENSG00000100106
ENST00000417857	ENSG00000100106
ENST00000331103	ENSG00000100106
ENST00000340857	ENSG00000189060
ENST00000323205	ENSG00000100116
ENST00000445195	ENSG00000100116
ENST00000415371	ENSG00000100116
ENST00000478203	ENSG00000100116
ENST00000248924	ENSG00000100116
ENST00000426858	ENSG00000100116
ENST00000451984	ENSG00000100116
ENST00000249041	ENSG00000128310
ENST00000215941	ENSG00000100124
ENST00000498417	ENSG00000100124
ENST00000406423	ENSG00000100124
ENST00000609454	ENSG00000100124
ENST00000411961	ENSG00000100124
ENST00000458278	ENSG00000100124
ENST00000407117	ENSG00000100124
ENST00000464849	ENSG00000100124
ENST00000413497	ENSG00000100124
ENST00000424350	ENSG00000100124
ENST00000434930	ENSG00000100124
ENST00000609706	ENSG00000100124
ENST00000412331	ENSG00000100129
ENST00000624234	ENSG00000100129
ENST00000439997	ENSG00000100129
ENST00000476955	ENSG00000100129
ENST00000381683	ENSG00000100129
ENST00000652021	ENSG00000100129
ENST00000414316	ENSG00000100129
ENST00000436452	ENSG00000100129
ENST00000477256	ENSG00000100129
ENST00000406934	ENSG00000100129
ENST00000451427	ENSG00000100129
ENST00000464790	ENSG00000100129
ENST00000482600	ENSG00000100129
ENST00000450376	ENSG00000100129
ENST00000460638	ENSG00000100129
ENST00000454685	ENSG00000100139
ENST00000215957	ENSG00000100139
ENST00000445494	ENSG00000100139
ENST00000680578	ENSG00000100139
ENST00000679832	ENSG00000100139
ENST00000681920	ENSG00000100139
ENST00000680375	ENSG00000100139
ENST00000680501	ENSG00000100139
ENST00000424008	ENSG00000100139
ENST00000489812	ENSG00000100139
ENST00000680868	ENSG00000100139
ENST00000402631	ENSG00000100139
ENST00000403305	ENSG00000128346
ENST00000619227	ENSG00000128346
ENST00000249079	ENSG00000128346
ENST00000403026	ENSG00000128346
ENST00000418863	ENSG00000128346
ENST00000422191	ENSG00000128346
ENST00000484894	ENSG00000100142
ENST00000460648	ENSG00000100142
ENST00000407936	ENSG00000100142
ENST00000488684	ENSG00000100142
ENST00000492213	ENSG00000100142
ENST00000483713	ENSG00000100142
ENST00000442738	ENSG00000100142
ENST00000443002	ENSG00000100142
ENST00000606538	ENSG00000100142
ENST00000405557	ENSG00000100142
ENST00000470701	ENSG00000100142
ENST00000333418	ENSG00000100142
ENST00000427034	ENSG00000100142
ENST00000608713	ENSG00000100142
ENST00000651746	ENSG00000100146
ENST00000446929	ENSG00000100146
ENST00000698177	ENSG00000100146
ENST00000360880	ENSG00000100146
ENST00000396884	ENSG00000100146
ENST00000690831	ENSG00000100146
ENST00000427770	ENSG00000100146
ENST00000470555	ENSG00000100146
ENST00000652356	ENSG00000100146
ENST00000445628	ENSG00000100151
ENST00000404072	ENSG00000100151
ENST00000424694	ENSG00000100151
ENST00000484021	ENSG00000100151
ENST00000437453	ENSG00000100151
ENST00000476157	ENSG00000100151
ENST00000426258	ENSG00000100151
ENST00000468288	ENSG00000100151
ENST00000356976	ENSG00000100151
ENST00000469819	ENSG00000100151
ENST00000466374	ENSG00000100151
ENST00000435166	ENSG00000100151
ENST00000432756	ENSG00000100151
ENST00000472724	ENSG00000100151
ENST00000494434	ENSG00000100151
ENST00000320521	ENSG00000100156
ENST00000469516	ENSG00000100156
ENST00000681075	ENSG00000100156
ENST00000427592	ENSG00000100156
ENST00000681084	ENSG00000128298
ENST00000332536	ENSG00000128298
ENST00000381669	ENSG00000128298
ENST00000428572	ENSG00000128298
ENST00000679603	ENSG00000128298
ENST00000680818	ENSG00000128298
ENST00000681104	ENSG00000128298
ENST00000663895	ENSG00000184381
ENST00000332509	ENSG00000184381
ENST00000335539	ENSG00000184381
ENST00000402064	ENSG00000184381
ENST00000668499	ENSG00000184381
ENST00000664587	ENSG00000184381
ENST00000655142	ENSG00000184381
ENST00000660610	ENSG00000184381
ENST00000665987	ENSG00000184381
ENST00000667521	ENSG00000184381
ENST00000463287	ENSG00000184381
ENST00000673413	ENSG00000184381
ENST00000671093	ENSG00000184381
ENST00000668949	ENSG00000184381
ENST00000436218	ENSG00000184381
ENST00000496409	ENSG00000184381
ENST00000427114	ENSG00000184381
ENST00000454670	ENSG00000184381
ENST00000448094	ENSG00000184381
ENST00000668208	ENSG00000184381
ENST00000491986	ENSG00000184381
ENST00000490473	ENSG00000184381
ENST00000471636	ENSG00000184381
ENST00000452794	ENSG00000184381
ENST00000480154	ENSG00000184381
ENST00000427453	ENSG00000184381
ENST00000452542	ENSG00000184381
ENST00000498338	ENSG00000184381
ENST00000430886	ENSG00000184381
ENST00000479641	ENSG00000184381
ENST00000445591	ENSG00000184381
ENST00000452972	ENSG00000184381
ENST00000447598	ENSG00000184381
ENST00000435484	ENSG00000184381
ENST00000417303	ENSG00000184381
ENST00000455341	ENSG00000184381
ENST00000420435	ENSG00000184381
ENST00000426674	ENSG00000184381
ENST00000594306	ENSG00000184381
ENST00000624676	ENSG00000185022
ENST00000538320	ENSG00000185022
ENST00000338483	ENSG00000185022
ENST00000441709	ENSG00000185022
ENST00000417948	ENSG00000185022
ENST00000407965	ENSG00000185022
ENST00000361906	ENSG00000198792
ENST00000633056	ENSG00000198792
ENST00000436674	ENSG00000198792
ENST00000361684	ENSG00000198792
ENST00000504337	ENSG00000198792
ENST00000633438	ENSG00000198792
ENST00000464059	ENSG00000198792
ENST00000403210	ENSG00000198792
ENST00000488844	ENSG00000198792
ENST00000474416	ENSG00000198792
ENST00000457534	ENSG00000198792
ENST00000411679	ENSG00000198792
ENST00000466117	ENSG00000198792
ENST00000396832	ENSG00000213923
ENST00000359867	ENSG00000213923
ENST00000366216	ENSG00000213923
ENST00000431632	ENSG00000213923
ENST00000495232	ENSG00000213923
ENST00000403904	ENSG00000213923
ENST00000431611	ENSG00000213923
ENST00000494610	ENSG00000213923
ENST00000413574	ENSG00000213923
ENST00000405675	ENSG00000213923
ENST00000612795	ENSG00000213923
ENST00000498529	ENSG00000213923
ENST00000442216	ENSG00000213923
ENST00000451964	ENSG00000213923
ENST00000430335	ENSG00000213923
ENST00000400206	ENSG00000283900
ENST00000303592	ENSG00000168135
ENST00000409006	ENSG00000100196
ENST00000216014	ENSG00000100196
ENST00000471268	ENSG00000100196
ENST00000403230	ENSG00000100201
ENST00000396821	ENSG00000100201
ENST00000431312	ENSG00000100201
ENST00000216019	ENSG00000100201
ENST00000475004	ENSG00000100201
ENST00000432525	ENSG00000100201
ENST00000497196	ENSG00000100201
ENST00000477112	ENSG00000100201
ENST00000467279	ENSG00000100201
ENST00000479734	ENSG00000100201
ENST00000216024	ENSG00000100206
ENST00000428462	ENSG00000100206
ENST00000439567	ENSG00000100206
ENST00000478820	ENSG00000100206
ENST00000415483	ENSG00000100206
ENST00000464842	ENSG00000100206
ENST00000535113	ENSG00000184949
ENST00000540952	ENSG00000184949
ENST00000543828	ENSG00000184949
ENST00000355830	ENSG00000184949
ENST00000544346	ENSG00000184949
ENST00000541689	ENSG00000184949
ENST00000543295	ENSG00000184949
ENST00000608409	ENSG00000184949
ENST00000424706	ENSG00000184949
ENST00000484582	ENSG00000184949
ENST00000490082	ENSG00000184949
ENST00000475924	ENSG00000100211
ENST00000485501	ENSG00000100211
ENST00000216029	ENSG00000100211
ENST00000411557	ENSG00000100211
ENST00000396811	ENSG00000100211
ENST00000416285	ENSG00000100211
ENST00000492537	ENSG00000100211
ENST00000492576	ENSG00000100211
ENST00000489847	ENSG00000100211
ENST00000467118	ENSG00000100211
ENST00000216034	ENSG00000100216
ENST00000492561	ENSG00000100216
ENST00000216039	ENSG00000100221
ENST00000683374	ENSG00000100221
ENST00000545590	ENSG00000100221
ENST00000482442	ENSG00000100221
ENST00000427389	ENSG00000100221
ENST00000412832	ENSG00000100221
ENST00000417712	ENSG00000100221
ENST00000456626	ENSG00000100221
ENST00000462610	ENSG00000100221
ENST00000490169	ENSG00000100221
ENST00000484657	ENSG00000100226
ENST00000216044	ENSG00000100226
ENST00000418601	ENSG00000100226
